id,feature_type,created_at,updated_at,name,description,state_name,releases,parent_id,parent_name,owner_name,tags,start_date,end_date,teams,Marketer,Product Manager,Developer,"",Business impact,User benefits,AB Tasty,Optimizely,Launchdarkly,VWO,Statsig,Eppo,Adobe Target,Split,Product Spec,Development,Design Assets,Effort in sprints,Strategic objective,React / Native 🔵,Flutter 🔵,Android 🔵,Go 🔴,Python 🔴,Node JS 🔴,PHP 🔴,C# 🔴,Java 🔴,JS/TS 🔵,iOS 🔵,Ruby 🔴,Released with Feature Flag,Adoption flow done,User testing done,Squad,=,% of users who tried after 2 weeks,Total effort in sprints,Main justification,Benefit Score,Ratio Benefits / Effort,Customers can self-onboard with our A/B testing platform priority,Customers can self-onboard with our A/B testing platform value,Address critical user pain points (cleaning) priority,Address critical user pain points (cleaning) value,Increase user engagement priority,Increase user engagement value,Build a very first MVP on Product Recommendation priority,Build a very first MVP on Product Recommendation value,Developers can install and operate Kameleoon without any external support priority,Developers can install and operate Kameleoon without any external support value,Demonstrate product/market fit for Feature Management priority,Demonstrate product/market fit for Feature Management value,Tech re-architecturing of our machine learning algorithms priority,Tech re-architecturing of our machine learning algorithms value,Add new ways of analyzing campaigns data priority,Add new ways of analyzing campaigns data value,Improve the success rate of our data existing solutions priority,Improve the success rate of our data existing solutions value,Make our existing AI solution usable in self mode by our customers priority,Make our existing AI solution usable in self mode by our customers value,Continue major tech-debt re-platforming effort priority,Continue major tech-debt re-platforming effort value,Provide the testing infrastructure to allow all squads to test and ship new features priority,Provide the testing infrastructure to allow all squads to test and ship new features value,Release with a minimal user impact priority,Release with a minimal user impact value,Increase developers engagement priority,Increase developers engagement value,Ensure our product is stable as it scales and we stretch our product lines priority,Ensure our product is stable as it scales and we stretch our product lines value, priority, value,#1  - Frictionless experience priority,#1  - Frictionless experience value,#2 - Needs of mature XP teams priority,#2 - Needs of mature XP teams value,#3 - AI-Innovation priority,#3 - AI-Innovation value,Finish all LOT 1 Capabilities priority,Finish all LOT 1 Capabilities value,Liliia: Ratio metrics priority,Liliia: Ratio metrics value,Alisher : Data query + missing stats. methods priority,Alisher : Data query + missing stats. methods value,Goal Metadata priority,Goal Metadata value,RP Satisfaction = Fix RP Design inconsistencies + Feedback priority,RP Satisfaction = Fix RP Design inconsistencies + Feedback value,Migrate Users RP: RP LOT 2: Add views and Comments priority,Migrate Users RP: RP LOT 2: Add views and Comments value,CSV File Widget priority,CSV File Widget value,Goal improvements with Graphic editor priority,Goal improvements with Graphic editor value,Live Events priority,Live Events value,Global alerts priority,Global alerts value,Opportunities in Alerts / AI Assist priority,Opportunities in Alerts / AI Assist value,Pre-built  segments: priority,Pre-built  segments: value,Statistical capabilities priority,Statistical capabilities value,Widget Studio in RP priority,Widget Studio in RP value,Statistical capabilities priority,Statistical capabilities value,Designer,SDK checklist
29463343,feature,2024-10-15 22:31:16 UTC,2024-10-15 22:31:16 UTC,Position Element by Language Version,"",New idea,,12428951,Design Tab,Lily from Kameleoon,_⭐ Visual Builders Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29465110,feature,2024-10-16 06:57:33 UTC,2025-07-24 12:19:19 UTC,Ability to change z-index of the widgets,"",Candidate,,9564787,Graphic editor,Ivan Kulagin,_⭐ Campaign Creation Squad,2025-10-02,2025-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29469077,feature,2024-10-16 13:03:36 UTC,2024-10-16 13:03:36 UTC,AI OD improvements,"",New idea,,6783364,"Data, Common  & Infrastructure",Calixthe Mattei,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29469114,feature,2024-10-16 13:05:53 UTC,2024-10-16 13:05:53 UTC,Improve capping on Personalisation,"",New idea,,6783364,"Data, Common  & Infrastructure",Calixthe Mattei,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29469202,feature,2024-10-16 13:13:12 UTC,2024-10-16 13:13:12 UTC,add shortcuts in RP,"",New idea,,6783364,"Data, Common  & Infrastructure",Calixthe Mattei,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29479793,feature,2024-10-17 09:45:26 UTC,2025-07-08 10:10:30 UTC,Imagino Integration,"",Released,,9564652,Common integrations,Isabelle Ung,_⭐ Integrations Squad,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29479827,feature,2024-10-17 09:50:23 UTC,2025-07-08 09:40:36 UTC,"Establish a Scalable, End-to-End Process for Managing Technology Partners and Integrations","",Released,,32146615,Integrations,Isabelle Ung,_⭐ Integrations Squad,2024-10-12,2024-12-31,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29479831,feature,2024-10-17 09:50:53 UTC,2025-07-08 10:17:37 UTC,Custom integrations for goal completion,"We currently have GA4, Segment and Mixpanel integrations that enable to send conversion event when a kameleoon goal is triggered\. <p></p> We would like to offer custom integrations for goals completion\. Then we can track which integration is used the most to prioritised and offer native integration\. ",New idea,,9564652,Common integrations,Isabelle Ung,_⭐ Integrations Squad,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29484974,subfeature,2024-10-17 15:58:55 UTC,2025-10-17 16:22:22 UTC,Upload Videos,"",New idea,,9725443,Media library,Lily from Kameleoon,_⭐ Visual Builders Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29485162,feature,2024-10-17 16:13:54 UTC,2025-06-13 13:17:47 UTC,POC: Import Custom Fonts via @import,"",Released,,12428951,Design Tab,Lily from Kameleoon,_⭐ Visual Builders Squad,2025-01-12,2025-06-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29498187,feature,2024-10-18 13:32:35 UTC,2025-03-24 09:50:56 UTC,Hotjar Integration,User story \#31599 : <https://project.kameleoon.net/issues/31599> ,Rejected,,9564652,Common integrations,Isabelle Ung,_⭐ Integrations Squad,2025-02-17,2025-03-17,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29511214,subfeature,2024-10-21 11:00:26 UTC,2025-03-12 14:41:16 UTC,Mouse Event: On Hover,"",New idea,,12413576,"Add more triggers based on visitors inputs, mouse, touch events and timers",Lily from Kameleoon,"_⭐ Visual Builders Squad, #VOC1_2025",,,,,,,,20,,,,,,,,,,,,,,#2 - Needs of mature XP teams,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29511306,feature,2024-10-21 11:05:52 UTC,2024-10-21 11:07:38 UTC,Click Event on Disabled Elements,"",New idea,,12428956,Events Tab,Lily from Kameleoon,_⭐ Visual Builders Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29511368,feature,2024-10-21 11:12:01 UTC,2024-10-21 11:12:01 UTC,Custom CSS Based on Elements' State,"",New idea,,12428951,Design Tab,Lily from Kameleoon,_⭐ Visual Builders Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29529143,feature,2024-10-22 15:29:59 UTC,2025-07-08 09:59:53 UTC,CSV of Events Integration for Goal Metrics,"",New idea,,9564652,Common integrations,Isabelle Ung,_⭐ Integrations Squad,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29542761,subfeature,2024-10-23 15:13:56 UTC,2024-10-23 15:16:56 UTC,Restrict Modifications in Custom Templates,"",Released,,25755059,Save a widget as a custom template,Lily from Kameleoon,_⭐ Visual Builders Squad,2024-09-02,2024-09-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29542883,feature,2024-10-23 15:22:19 UTC,2024-10-23 15:22:52 UTC,Open Link in the Same Tab,"",Released,,12428951,Design Tab,Lily from Kameleoon,_⭐ Visual Builders Squad,2024-09-16,2024-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29543018,feature,2024-10-23 15:28:50 UTC,2024-10-23 15:32:29 UTC,Product Recommendation: Import Order ,"",Released,,9564712,Product recommendation,Lily from Kameleoon,_⭐ Visual Builders Squad,2024-10-02,2024-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29567784,feature,2024-10-25 10:23:02 UTC,2025-07-08 10:17:38 UTC,Custom Cohorts Library,"",New idea,,9564652,Common integrations,Isabelle Ung,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29571423,subfeature,2024-10-25 15:37:30 UTC,2025-06-03 08:41:55 UTC,GA4 Event Dispatcher,"",Released,,27837725,Back-to-back bridges / Multi-env analytics for feature flags,Yassin Hassan,_⭐ Integrations Squad,2025-04-01,2025-05-31,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29571462,subfeature,2024-10-25 15:40:51 UTC,2025-01-22 12:42:27 UTC,Develop and document a standardized process for onboarding new technology partners,"",Released,,29479827,"Establish a Scalable, End-to-End Process for Managing Technology Partners and Integrations",Yassin Hassan,_⭐ Integrations Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29571472,subfeature,2024-10-25 15:42:02 UTC,2025-01-22 12:42:29 UTC,Create a comprehensive integration checklist to ensure consistency across all partner integrations,"",Released,,29479827,"Establish a Scalable, End-to-End Process for Managing Technology Partners and Integrations",Yassin Hassan,_⭐ Integrations Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29571474,subfeature,2024-10-25 15:42:09 UTC,2025-01-22 12:42:30 UTC,"Establish a centralized partner relationship management system, capturing key metrics and statuses","",Released,,29479827,"Establish a Scalable, End-to-End Process for Managing Technology Partners and Integrations",Yassin Hassan,_⭐ Integrations Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29571477,subfeature,2024-10-25 15:42:17 UTC,2025-01-22 12:42:32 UTC,"Conduct quarterly reviews of all technology integrations, identifying and resolving issues","",Released,,29479827,"Establish a Scalable, End-to-End Process for Managing Technology Partners and Integrations",Yassin Hassan,_⭐ Integrations Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29581369,subfeature,2024-10-28 10:22:24 UTC,2025-09-26 13:07:53 UTC,Text Input Element,"",Released,,25754093,Enhance feedback management features,Lily from Kameleoon,_⭐ Visual Builders Squad,2024-10-28,2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29581380,subfeature,2024-10-28 10:23:38 UTC,2025-09-26 13:07:57 UTC,Text Area Element,"",Released,,25754093,Enhance feedback management features,Lily from Kameleoon,_⭐ Visual Builders Squad,2024-10-28,2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29581384,subfeature,2024-10-28 10:24:13 UTC,2025-09-26 13:08:01 UTC,Button Element,"",Released,,25754093,Enhance feedback management features,Lily from Kameleoon,_⭐ Visual Builders Squad,2024-10-28,2025-03-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29582526,feature,2024-10-28 12:02:52 UTC,2025-11-01 07:50:49 UTC,Cookieless,"",Released,,9564712,Product recommendation,Lily from Kameleoon,_⭐ Visual Builders Squad,2024-10-01,2024-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29582530,feature,2024-10-28 12:03:20 UTC,2025-03-07 08:14:46 UTC,Contextual bandit (Web Exp),"",Released,,6783323,Web Experimentation,Ivan Kulagin,_⭐ Campaign Creation Squad,2024-12-16,2025-03-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29598395,feature,2024-10-29 10:05:10 UTC,2025-01-20 17:10:25 UTC,Metric-based Outlier filtering,"We implemented Outlier Detection with Winsorization, using the revenue value fo filter out some data points <p></p> we could do the same but by analysing the number of visits\/conversions of some users to filter them ",New idea,,6783364,"Data, Common  & Infrastructure",Calixthe Mattei,_⭐ Reporting Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29600079,subfeature,2024-10-29 12:29:09 UTC,2025-05-13 11:59:30 UTC,Comments,"",Design in progress,,23026305,New DS - UI Alignment,Junaid Gulzar Malik,_⭐ Feature Experimentation Squad,2025-07-01,2025-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29611886,feature,2024-10-30 09:45:30 UTC,2024-10-30 09:46:41 UTC,Run JS Based on a Form Element's Value,"",New idea,,12428956,Events Tab,Lily from Kameleoon,_⭐ Visual Builders Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29636155,feature,2024-10-31 13:17:30 UTC,2024-10-31 13:24:10 UTC,Goal conversion - Live events,"",Released,,6783364,"Data, Common  & Infrastructure",Calixthe Mattei,_⭐ Reporting Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29703958,feature,2024-11-07 10:31:57 UTC,2024-11-26 09:14:40 UTC,Holdouts for Web exp (using tags),User story \#31206 \- Engine \- add holdout feature   <https://project.kameleoon.net/issues/31206> ,Released,,6783323,Web Experimentation,Yassin Hassan,_⭐ Admin & Engine Squad,2024-10-01,2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29703998,feature,2024-11-07 10:35:00 UTC,2024-11-26 09:14:38 UTC,Mutually Exclusive Groups for Web exp (using tags),User story \#30922 \- Engine \- Mutually Exclusive   <https://project.kameleoon.net/issues/30922> ,Released,,6783323,Web Experimentation,Yassin Hassan,_⭐ Admin & Engine Squad,2024-10-01,2024-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29704192,feature,2024-11-07 10:44:14 UTC,2025-03-11 11:55:09 UTC,Simulation Capabilities for FE,<p></p> ,Released,,9564875,Feature Management & Experimentation (FM&E),Junaid Gulzar Malik,"_⭐ Feature Experimentation Squad, _⭐ SDK Squad",2024-10-01,2025-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29706532,feature,2024-11-07 13:42:20 UTC,2025-03-11 11:55:13 UTC,Holdouts for FE,"Specs: <https://docs.google.com/document/d/1o2-puhtktGSw0G7ESMHmwROB8pVLgCBDeKiZWW4TA_o/edit?usp=sharing> <p></p> The new ""holdout flags"" feature provides centralized exclusion group control across feature flags within a project\. <span data-preserve-white-space></span> <p></p> When creating a flag, users can mark it as a holdout, which adds a dedicated experiment rule to manage exclusions across other flags\. Holdout flags have project\-wide visibility and can be edited in one place, with changes updating instantly across all linked flags\. <span data-preserve-white-space></span> <p></p> A unique icon highlights holdouts on the dashboard, and unused holdouts trigger archiving suggestions to keep setups efficient\. These enhancements streamline exclusion management, ensuring consistency and reducing redundancy in experiment setups\. ",Released,,9564875,Feature Management & Experimentation (FM&E),Junaid Gulzar Malik,"_⭐ Feature Experimentation Squad, _⭐ SDK Squad",2024-10-01,2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29706592,feature,2024-11-07 13:46:20 UTC,2025-03-11 11:55:16 UTC,Mutually Exclusive Groups (MEGs) for Feature Experimentation,<p></p> ,Released,,9564875,Feature Management & Experimentation (FM&E),Junaid Gulzar Malik,_⭐ Feature Experimentation Squad,2025-01-01,2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29717047,feature,2024-11-08 10:11:37 UTC,2024-11-08 10:11:37 UTC,Filter by conditions on the segment Dashboard,"",New idea,,9564755,Targeting,Loreena,"_⭐ App System Squad, #VOC1_2025",,,,,,,,20,,,,,,,,,,,,,,#1  - Frictionless experience,,,,,,,,,,,,,,,,,,,,,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29765534,component,2024-11-12 10:15:34 UTC,2024-11-12 10:17:24 UTC,Translation Tab,"",New idea,,25770925,Widget Studio,Lily from Kameleoon,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29765570,feature,2024-11-12 10:18:33 UTC,2025-02-10 11:52:23 UTC,Enhance links translation,"",Released,,29765534,Translation Tab,Lily from Kameleoon,_⭐ Visual Builders Squad,2024-10-07,2025-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29765653,feature,2024-11-12 10:26:56 UTC,2024-12-09 10:29:22 UTC,Image Library Pop-Up,"",Released,,12429128,Core,Lily from Kameleoon,_⭐ Visual Builders Squad,2024-11-11,2024-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29785243,feature,2024-11-13 14:57:01 UTC,2025-07-08 10:12:02 UTC,Infinity Integration,"",New idea,,32146897,New integrations,Isabelle Ung,_⭐ Integrations Squad,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29787006,feature,2024-11-13 16:41:00 UTC,2025-07-08 10:10:13 UTC,JENTIS Integration,"",New idea,,32146897,New integrations,Isabelle Ung,_⭐ Integrations Squad,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29795343,feature,2024-11-14 10:32:26 UTC,2024-11-14 10:40:33 UTC,Label elements as 'copy' in a duplicated screen,<p></p> ,New idea,,12428951,Design Tab,Lily from Kameleoon,_⭐ Visual Builders Squad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29797879,feature,2024-11-14 14:10:58 UTC,2025-07-08 10:10:08 UTC,Snowplow Event Dispatcher Native Activation,"Currently we don't allow to configure FF event dispatcher on specific environment like Amplitude, Segment & Mixpanel\. ",New idea,,9564652,Common integrations,Isabelle Ung,_⭐ Integrations Squad,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29813253,feature,2024-11-15 16:33:50 UTC,2025-07-08 10:09:34 UTC,Census Integration,"Client: ""Our data warehouse is in Census\. You might have heard of the tool\. It would be interesting if Kameleoon could explore an automated integration with them\."" ",New idea,,32146897,New integrations,Isabelle Ung,_⭐ Integrations Squad,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29827432,feature,2024-11-18 13:15:13 UTC,2024-11-18 13:15:13 UTC,Notification center,"",New idea,,6783323,Web Experimentation,Loreena,_⭐ App System Squad,,,,,,,,40,,,,,,,,,,,,,,#2 - Needs of mature XP teams,,,,,,,,,,,,,,,,,,,,"More and more features are involving collaboration, it might be necessary soon.",20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29840554,feature,2024-11-19 12:23:34 UTC,2024-11-26 15:54:22 UTC,New Predictive conditions in Segment builder,"",New idea,,6783323,Web Experimentation,Loreena,_⭐ App System Squad,,,,,,,,80,,,,,,,,,,,,,,#3 - AI-Innovation,,,,,,,,,,,,,,,,,,,,Request from users + market alignement,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29853939,feature,2024-11-20 13:00:52 UTC,2025-02-24 12:55:38 UTC,Kameleoon Beta Program,"## 📒 **Feature short description:** Allow customers to opt\-in\/out of beta feature releases **Description:**   As a **Kameleoon customer**, I want the ability to opt\-in or opt\-out of beta feature releases, so that I can control when new features are activated for my account and only use features that are considered stable\. --- ## 📄 Attached documents - **Figma file**: optional \(paste link\) - **Spec file**: optional \(paste link\) - **Redmine ticket**: <span data-preserve-white-space></span> User story \#31873 \- Kameleoon Beta Program   <https://project.kameleoon.net/issues/31873> - **Image:** mandatory, to illustrate the topic <p></p> ",Released,,6783364,"Data, Common  & Infrastructure",Yassin Hassan,_⭐ Admin & Engine Squad,2024-12-01,2025-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29856579,feature,2024-11-20 15:55:46 UTC,2024-11-20 15:55:46 UTC,Ability to preview variation changes on dashboard,"",New idea,,6783323,Web Experimentation,Loreena,_⭐ App System Squad,,,,,,,,40,,,,,,,,,,,,,,#2 - Needs of mature XP teams,,,,,,,,,,,,,,,,,,,,,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
